B4TOD4,B5TOB4,R45TOB4,OMEGA5,GAMMAU,ALPHA4,RE,PT_LOSS
0.02,1.25,0.9,5,0.5,60,100000,0.123957
0.02,1.25,0.9,5,0.5,60,500000,0.101912
0.02,1.25,0.9,5,0.0,10,100000,0.141899
0.02,1.25,0.9,5,0.0,10,500000,0.115058
0.02,1.25,0.9,5,0.0,30,100000,0.0752995
0.02,1.25,0.9,5,0.0,30,500000,0.06004
0.02,1.25,0.9,5,0.0,60,100000,0.0866246
0.02,1.25,0.9,5,0.0,60,500000,0.0704407
0.02,1.25,5.0,-5,-0.5,10,100000,0.412092
0.02,1.25,5.0,-5,-0.5,10,500000,0.356307
0.02,1.25,5.0,-5,-0.5,30,100000,0.183495
0.02,1.25,5.0,-5,-0.5,30,500000,0.145448
0.02,1.25,5.0,-5,-0.5,60,100000,0.130739
0.02,1.25,5.0,-5,-0.5,60,500000,0.107137
0.02,1.25,5.0,-5,0.5,10,100000,0.410963
0.02,1.25,5.0,-5,0.5,10,500000,0.358536
0.02,1.25,5.0,-5,0.5,30,100000,0.204518
0.02,1.25,5.0,-5,0.5,30,500000,0.168005
0.02,1.25,5.0,-5,0.5,60,100000,0.186365
0.02,1.25,5.0,-5,0.5,60,500000,0.167123
0.02,1.25,5.0,-5,0.0,10,100000,0.410227
0.02,1.25,5.0,-5,0.0,10,500000,0.35767
0.02,1.25,5.0,-5,0.0,30,100000,0.180191
0.02,1.25,5.0,-5,0.0,30,500000,0.140173
0.02,1.25,5.0,-5,0.0,60,100000,0.106884
0.02,1.25,5.0,-5,0.0,60,500000,0.0820838
0.02,1.25,5.0,5,-0.5,10,100000,0.41213
0.02,1.25,5.0,5,-0.5,10,500000,0.35629
0.02,1.25,5.0,5,-0.5,30,100000,0.183767
0.02,1.25,5.0,5,-0.5,30,500000,0.145749
0.02,1.25,5.0,5,-0.5,60,100000,0.131357
0.02,1.25,5.0,5,-0.5,60,500000,0.107776
0.02,1.25,5.0,5,0.5,10,100000,0.411058
0.02,1.25,5.0,5,0.5,10,500000,0.358656
0.02,1.25,5.0,5,0.5,30,100000,0.204424
0.02,1.25,5.0,5,0.5,30,500000,0.167861
0.02,1.25,5.0,5,0.5,60,100000,0.186024
0.02,1.25,5.0,5,0.5,60,500000,0.166711
0.02,1.25,5.0,5,0.0,10,100000,0.410414
0.02,1.25,5.0,5,0.0,10,500000,0.357689
0.02,1.25,5.0,5,0.0,30,100000,0.180236
0.02,1.25,5.0,5,0.0,30,500000,0.140238
0.02,1.25,5.0,5,0.0,60,100000,0.106958
0.02,1.25,5.0,5,0.0,60,500000,0.0821409
0.02,1.0,0.9,-5,-0.5,10,100000,0.134453
0.02,1.0,0.9,-5,-0.5,10,500000,0.107063
0.02,1.0,0.9,-5,-0.5,30,100000,0.0554315
0.02,1.0,0.9,-5,-0.5,30,500000,0.043276
0.02,1.0,0.9,-5,-0.5,60,100000,0.0490282
0.02,1.0,0.9,-5,-0.5,60,500000,0.0389064
0.02,1.0,0.9,-5,0.5,10,100000,0.146779
0.02,1.0,0.9,-5,0.5,10,500000,0.12039
0.02,1.0,0.9,-5,0.5,30,100000,0.105128
0.02,1.0,0.9,-5,0.5,30,500000,0.0918115
0.02,1.0,0.9,-5,0.5,60,100000,0.126225
0.02,1.0,0.9,-5,0.5,60,500000,0.113122
0.02,1.0,0.9,-5,0.0,10,100000,0.140378
0.02,1.0,0.9,-5,0.0,10,500000,0.113784
0.02,1.0,0.9,-5,0.0,30,100000,0.0740577
0.02,1.0,0.9,-5,0.0,30,500000,0.0612286
0.02,1.0,0.9,-5,0.0,60,100000,0.0793207
0.02,1.0,0.9,-5,0.0,60,500000,0.0684152
0.02,1.0,0.9,5,-0.5,10,100000,0.13452
0.02,1.0,0.9,5,-0.5,10,500000,0.107047
0.02,1.0,0.9,5,-0.5,30,100000,0.0555584
0.02,1.0,0.9,5,-0.5,30,500000,0.0432994
0.02,1.0,0.9,5,-0.5,60,100000,0.0494506
0.02,1.0,0.9,5,-0.5,60,500000,0.0390701
0.02,1.0,0.9,5,0.5,10,100000,0.146782
0.02,1.0,0.9,5,0.5,10,500000,0.120294
0.02,1.0,0.9,5,0.5,30,100000,0.105312
0.02,1.0,0.9,5,0.5,30,500000,0.0913715
0.02,1.0,0.9,5,0.5,60,100000,0.127381
0.02,1.0,0.9,5,0.5,60,500000,0.113175
0.02,1.0,0.9,5,0.0,10,100000,0.140412
0.02,1.0,0.9,5,0.0,10,500000,0.113728
0.02,1.0,0.9,5,0.0,30,100000,0.0740551
0.02,1.0,0.9,5,0.0,30,500000,0.060919
0.02,1.0,0.9,5,0.0,60,100000,0.0798298
0.02,1.0,0.9,5,0.0,60,500000,0.0682772
0.02,1.0,5.0,-5,-0.5,10,100000,0.413476
0.02,1.0,5.0,-5,-0.5,10,500000,0.353886
0.02,1.0,5.0,-5,-0.5,30,100000,0.195779
0.02,1.0,5.0,-5,-0.5,30,500000,0.153703
0.02,1.0,5.0,-5,-0.5,60,100000,0.14179
0.02,1.0,5.0,-5,-0.5,60,500000,0.113784
0.02,1.0,5.0,-5,0.5,10,100000,0.410383
0.02,1.0,5.0,-5,0.5,10,500000,0.35482
0.02,1.0,5.0,-5,0.5,30,100000,0.216764
0.02,1.0,5.0,-5,0.5,30,500000,0.17653
0.02,1.0,5.0,-5,0.5,60,100000,0.197428
0.02,1.0,5.0,-5,0.5,60,500000,0.173029
0.02,1.0,5.0,-5,0.0,10,100000,0.412588
0.02,1.0,5.0,-5,0.0,10,500000,0.355694
0.02,1.0,5.0,-5,0.0,30,100000,0.19579
0.02,1.0,5.0,-5,0.0,30,500000,0.151826
0.02,1.0,5.0,-5,0.0,60,100000,0.12901
0.02,1.0,5.0,-5,0.0,60,500000,0.0993877
0.02,1.0,5.0,5,-0.5,10,100000,0.413497
0.02,1.0,5.0,5,-0.5,10,500000,0.353935
0.02,1.0,5.0,5,-0.5,30,100000,0.196074
0.02,1.0,5.0,5,-0.5,30,500000,0.154
0.02,1.0,5.0,5,-0.5,60,100000,0.14236
0.02,1.0,5.0,5,-0.5,60,500000,0.114367
0.02,1.0,5.0,5,0.5,10,100000,0.410453
0.02,1.0,5.0,5,0.5,10,500000,0.354901
0.02,1.0,5.0,5,0.5,30,100000,0.216731
0.02,1.0,5.0,5,0.5,30,500000,0.176455
0.02,1.0,5.0,5,0.5,60,100000,0.19728
0.02,1.0,5.0,5,0.5,60,500000,0.172825
0.02,1.0,5.0,5,0.0,10,100000,0.412649
0.02,1.0,5.0,5,0.0,10,500000,0.355762
0.02,1.0,5.0,5,0.0,30,100000,0.1959
0.02,1.0,5.0,5,0.0,30,500000,0.151914
0.02,1.0,5.0,5,0.0,60,100000,0.129175
0.02,1.0,5.0,5,0.0,60,500000,0.0995425
0.1,1.0,0.9,-5,-0.5,10,100000,0.247558
0.1,1.0,0.9,-5,-0.5,10,500000,0.201059
0.1,1.0,0.9,-5,-0.5,30,100000,0.139861
0.1,1.0,0.9,-5,-0.5,30,500000,0.10934
0.1,1.0,0.9,-5,-0.5,60,100000,0.0533584
0.1,1.0,0.9,-5,-0.5,60,500000,0.0369099
0.1,1.0,0.9,-5,0.5,10,100000,0.225396
0.1,1.0,0.9,-5,0.5,10,500000,0.169028
0.1,1.0,0.9,-5,0.5,30,100000,0.181677
0.1,1.0,0.9,-5,0.5,30,500000,0.15895
0.1,1.0,0.9,-5,0.5,60,100000,0.167741
0.1,1.0,0.9,-5,0.5,60,500000,0.154887
0.1,1.0,0.9,-5,0.0,10,100000,0.235891
0.1,1.0,0.9,-5,0.0,10,500000,0.18509
0.1,1.0,0.9,-5,0.0,30,100000,0.158515
0.1,1.0,0.9,-5,0.0,30,500000,0.133989
0.1,1.0,0.9,-5,0.0,60,100000,0.114129
0.1,1.0,0.9,-5,0.0,60,500000,0.0960398
0.1,1.0,0.9,5,-0.5,10,100000,0.248302
0.1,1.0,0.9,5,-0.5,10,500000,0.199132
0.1,1.0,0.9,5,-0.5,30,100000,0.139207
0.1,1.0,0.9,5,-0.5,30,500000,0.108583
0.1,1.0,0.9,5,-0.5,60,100000,0.0534021
0.1,1.0,0.9,5,-0.5,60,500000,0.0370209
0.1,1.0,0.9,5,0.5,10,100000,0.228679
0.1,1.0,0.9,5,0.5,10,500000,0.0356928
0.1,1.0,0.9,5,0.5,30,100000,0.182483
0.1,1.0,0.9,5,0.5,30,500000,0.158097
0.1,1.0,0.9,5,0.5,60,100000,0.168271
0.1,1.0,0.9,5,0.5,60,500000,0.153647
0.1,1.0,0.9,5,0.0,10,100000,0.235773
0.1,1.0,0.9,5,0.0,10,500000,0.18184
0.1,1.0,0.9,5,0.0,30,100000,0.158445
0.1,1.0,0.9,5,0.0,30,500000,0.132936
0.1,1.0,0.9,5,0.0,60,100000,0.113336
0.1,1.0,0.9,5,0.0,60,500000,0.0945161
0.1,1.0,5.0,-5,-0.5,10,100000,0.799406
0.1,1.0,5.0,-5,-0.5,10,500000,0.790063
0.1,1.0,5.0,-5,-0.5,30,100000,0.327388
0.1,1.0,5.0,-5,-0.5,30,500000,0.317437
0.1,1.0,5.0,-5,-0.5,60,100000,0.306018
0.1,1.0,5.0,-5,-0.5,60,500000,0.280648
0.1,1.0,5.0,-5,0.5,10,100000,0.817347
0.1,1.0,5.0,-5,0.5,10,500000,0.814588
0.1,1.0,5.0,-5,0.5,30,100000,0.301931
0.1,1.0,5.0,-5,0.5,30,500000,0.288381
0.1,1.0,5.0,-5,0.5,60,100000,0.328671
0.1,1.0,5.0,-5,0.5,60,500000,0.312579
0.1,1.0,5.0,-5,0.0,10,100000,0.861599
0.1,1.0,5.0,-5,0.0,10,500000,0.784048
0.1,1.0,5.0,-5,0.0,30,100000,0.27724
0.1,1.0,5.0,-5,0.0,30,500000,0.255163
0.1,1.0,5.0,-5,0.0,60,100000,0.142321
0.1,1.0,5.0,-5,0.0,60,500000,0.112882
0.1,1.0,5.0,5,-0.5,10,100000,0.77808
0.1,1.0,5.0,5,-0.5,10,500000,0.767933
0.1,1.0,5.0,5,-0.5,30,100000,0.327432
0.1,1.0,5.0,5,-0.5,30,500000,0.317438
0.1,1.0,5.0,5,-0.5,60,100000,0.30632
0.1,1.0,5.0,5,-0.5,60,500000,0.281028
0.1,1.0,5.0,5,0.5,10,100000,0.845482
0.1,1.0,5.0,5,0.5,10,500000,0.828509
0.1,1.0,5.0,5,0.5,30,100000,0.301885
0.1,1.0,5.0,5,0.5,30,500000,0.288313
0.1,1.0,5.0,5,0.5,60,100000,0.328567
0.1,1.0,5.0,5,0.0,10,100000,0.870763
0.1,1.0,5.0,5,0.0,10,500000,0.79461
0.1,1.0,5.0,5,0.0,30,100000,0.277243
0.1,1.0,5.0,5,0.0,30,500000,0.25516
0.1,1.0,5.0,5,0.0,60,100000,0.142413
0.1,1.0,5.0,5,0.0,60,500000,0.112955
0.005,1.25,0.9,0,-0.5,10,100000,0.1106
0.005,1.25,0.9,0,-0.5,10,500000,0.08513
0.005,1.25,0.9,0,-0.5,20,100000,0.06544
0.005,1.25,0.9,0,-0.5,20,500000,0.05025
0.005,1.25,0.9,0,-0.5,30,100000,0.05413
0.005,1.25,0.9,0,-0.5,30,500000,0.04127
0.005,1.25,0.9,0,-0.5,40,100000,0.05248
0.005,1.25,0.9,0,-0.5,40,500000,0.03938
0.005,1.25,0.9,0,-0.5,50,100000,0.05449
0.005,1.25,0.9,0,-0.5,50,500000,0.04012
0.005,1.25,0.9,0,-0.5,60,100000,0.05754
0.005,1.25,0.9,0,-0.5,60,500000,0.04166
0.005,1.25,0.9,0,0.5,10,100000,0.1237
0.005,1.25,0.9,0,0.5,10,500000,0.098
0.005,1.25,0.9,0,0.5,20,100000,0.09808
0.005,1.25,0.9,0,0.5,20,500000,0.081
0.005,1.25,0.9,0,0.5,30,100000,0.107
0.005,1.25,0.9,0,0.5,30,500000,0.09086
0.005,1.25,0.9,0,0.5,40,100000,0.1232
0.005,1.25,0.9,0,0.5,40,500000,0.1057
0.005,1.25,0.9,0,0.5,50,100000,0.1384
0.005,1.25,0.9,0,0.5,50,500000,0.1191
0.005,1.25,0.9,0,0.5,60,100000,0.1498
0.005,1.25,0.9,0,0.5,60,500000,0.129
0.005,1.25,0.9,0,0.0,10,100000,0.1163
0.005,1.25,0.9,0,0.0,10,500000,0.09057
0.005,1.25,0.9,0,0.0,20,100000,0.07773
0.005,1.25,0.9,0,0.0,20,500000,0.06152
0.005,1.25,0.9,0,0.0,30,100000,0.07297
0.005,1.25,0.9,0,0.0,30,500000,0.05858
0.005,1.25,0.9,0,0.0,40,100000,0.07777
0.005,1.25,0.9,0,0.0,40,500000,0.06273
0.005,1.25,0.9,0,0.0,50,100000,0.08548
0.005,1.25,0.9,0,0.0,50,500000,0.06894
0.005,1.25,0.9,0,0.0,60,100000,0.09338
0.005,1.25,0.9,0,0.0,60,500000,0.07512
0.005,1.25,2.5,0,-0.5,10,100000,0.2681
0.005,1.25,2.5,0,-0.5,10,500000,0.211
0.005,1.25,2.5,0,-0.5,20,100000,0.1491
0.005,1.25,2.5,0,-0.5,20,500000,0.1149
0.005,1.25,2.5,0,-0.5,30,100000,0.1037
0.005,1.25,2.5,0,-0.5,30,500000,0.07968
0.005,1.25,2.5,0,-0.5,40,100000,0.08102
0.005,1.25,2.5,0,-0.5,40,500000,0.06231
0.005,1.25,2.5,0,-0.5,50,100000,0.06835
0.005,1.25,2.5,0,-0.5,50,500000,0.05265
0.005,1.25,2.5,0,-0.5,60,100000,0.06101
0.005,1.25,2.5,0,-0.5,60,500000,0.04707
0.005,1.25,2.5,0,0.5,10,100000,0.272
0.005,1.25,2.5,0,0.5,10,500000,0.2155
0.005,1.25,2.5,0,0.5,20,100000,0.1663
0.005,1.25,2.5,0,0.5,20,500000,0.1328
0.005,1.25,2.5,0,0.5,30,100000,0.137
0.005,1.25,2.5,0,0.5,30,500000,0.1141
0.005,1.25,2.5,0,0.5,40,100000,0.1313
0.005,1.25,2.5,0,0.5,40,500000,0.114
0.005,1.25,2.5,0,0.5,50,100000,0.1342
0.005,1.25,2.5,0,0.5,50,500000,0.1201
0.005,1.25,2.5,0,0.5,60,100000,0.1394
0.005,1.25,2.5,0,0.5,60,500000,0.1272
0.005,1.25,2.5,0,0.0,10,100000,0.27
0.005,1.25,2.5,0,0.0,10,500000,0.2128
0.005,1.25,2.5,0,0.0,20,100000,0.1539
0.005,1.25,2.5,0,0.0,20,500000,0.1192
0.005,1.25,2.5,0,0.0,30,100000,0.1104
0.005,1.25,2.5,0,0.0,30,500000,0.08582
0.005,1.25,2.5,0,0.0,40,100000,0.08922
0.005,1.25,2.5,0,0.0,40,500000,0.07
0.005,1.25,2.5,0,0.0,50,100000,0.07774
0.005,1.25,2.5,0,0.0,50,500000,0.06159
0.005,1.25,2.5,0,0.0,60,100000,0.07127
0.005,1.25,2.5,0,0.0,60,500000,0.05696
0.005,1.25,5.0,0,-0.5,10,100000,0.435
0.005,1.25,5.0,0,-0.5,10,500000,0.3565
0.005,1.25,5.0,0,-0.5,20,100000,0.2658
0.005,1.25,5.0,0,-0.5,20,500000,0.2091
0.005,1.25,5.0,0,-0.5,30,100000,0.1923
0.005,1.25,5.0,0,-0.5,30,500000,0.15
0.005,1.25,5.0,0,-0.5,40,100000,0.1538
0.005,1.25,5.0,0,-0.5,40,500000,0.1203
0.005,1.25,5.0,0,-0.5,50,100000,0.1322
0.005,1.25,5.0,0,-0.5,50,500000,0.104
0.005,1.25,5.0,0,-0.5,60,100000,0.1198
0.005,1.25,5.0,0,-0.5,60,500000,0.09497
0.005,1.25,5.0,0,0.5,10,100000,0.4362
0.005,1.25,5.0,0,0.5,10,500000,0.3581
0.005,1.25,5.0,0,0.5,20,100000,0.2738
0.005,1.25,5.0,0,0.5,20,500000,0.2182
0.005,1.25,5.0,0,0.5,30,100000,0.2111
0.005,1.25,5.0,0,0.5,30,500000,0.1706
0.005,1.25,5.0,0,0.5,40,100000,0.1851
0.005,1.25,5.0,0,0.5,40,500000,0.154
0.005,1.25,5.0,0,0.5,50,100000,0.1756
0.005,1.25,5.0,0,0.5,50,500000,0.1505
0.005,1.25,5.0,0,0.5,60,100000,0.1735
0.005,1.25,5.0,0,0.5,60,500000,0.1522
0.005,1.25,5.0,0,0.0,10,100000,0.4363
0.005,1.25,5.0,0,0.0,10,500000,0.3577
0.005,1.25,5.0,0,0.0,20,100000,0.2682
0.005,1.25,5.0,0,0.0,20,500000,0.2104
0.005,1.25,5.0,0,0.0,30,100000,0.1936
0.005,1.25,5.0,0,0.0,30,500000,0.1497
0.005,1.25,5.0,0,0.0,40,100000,0.1528
0.005,1.25,5.0,0,0.0,40,500000,0.1176
0.005,1.25,5.0,0,0.0,50,100000,0.1282
0.005,1.25,5.0,0,0.0,50,500000,0.09854
0.005,1.25,5.0,0,0.0,60,100000,0.1129
0.005,1.25,5.0,0,0.0,60,500000,0.08675
0.005,1.5,0.9,0,-0.5,10,100000,0.1082
0.005,1.5,0.9,0,-0.5,10,500000,0.08334
